city,date,rate,state
Hyderabad,22-11-2017,63.34,Telangana
Hyderabad,23-11-2017,63.34,Telangana
Hyderabad,24-11-2017,63.37,Telangana
Hyderabad,27-11-2017,63.46,Telangana
Hyderabad,28-11-2017,63.41,Telangana
Hyderabad,29-11-2017,63.49,Telangana
Hyderabad,30-11-2017,63.43,Telangana
Hyderabad,01-12-2017,63.44,Telangana
Hyderabad,05-12-2017,63.55,Telangana
Hyderabad,06-12-2017,63.5,Telangana
Hyderabad,07-12-2017,63.5,Telangana
Hyderabad,08-12-2017,63.49,Telangana
Hyderabad,11-12-2017,63.49,Telangana
Hyderabad,12-12-2017,63.38,Telangana
Hyderabad,13-12-2017,63.36,Telangana
Hyderabad,14-12-2017,63.37,Telangana
Hyderabad,15-12-2017,63.42,Telangana
Hyderabad,18-12-2017,63.68,Telangana
Hyderabad,19-12-2017,63.79,Telangana
Hyderabad,20-12-2017,63.9,Telangana
Hyderabad,21-12-2017,63.93,Telangana
Hyderabad,22-12-2017,64,Telangana
Hyderabad,26-12-2017,64.51,Telangana
Hyderabad,27-12-2017,64.51,Telangana
Hyderabad,28-12-2017,64.61,Telangana
Hyderabad,29-12-2017,64.71,Telangana
Hyderabad,01-01-2018,64.93,Telangana
Hyderabad,02-01-2018,64.92,Telangana
Hyderabad,03-01-2018,65.07,Telangana
Hyderabad,05-01-2018,65.2,Telangana
Hyderabad,08-01-2018,65.79,Telangana
Hyderabad,09-01-2018,65.92,Telangana
Hyderabad,10-01-2018,66.07,Telangana
Hyderabad,11-01-2018,66.26,Telangana
Hyderabad,12-01-2018,66.46,Telangana
Hyderabad,15-01-2018,67.05,Telangana
Hyderabad,16-01-2018,67.21,Telangana
Hyderabad,17-01-2018,67.4,Telangana
Hyderabad,18-01-2018,67.61,Telangana
Hyderabad,19-01-2018,67.82,Telangana
Hyderabad,22-01-2018,68.44,Telangana
Hyderabad,23-01-2018,68.64,Telangana
Hyderabad,24-01-2018,68.84,Telangana
Hyderabad,25-01-2018,69,Telangana
Hyderabad,29-01-2018,69.44,Telangana
Hyderabad,30-01-2018,69.51,Telangana
Hyderabad,01-02-2018,69.63,Telangana
Hyderabad,02-02-2018,69.63,Telangana
Hyderabad,05-02-2018,69.66,Telangana
Hyderabad,06-02-2018,69.75,Telangana
Hyderabad,07-02-2018,69.75,Telangana
Hyderabad,08-02-2018,69.68,Telangana
Hyderabad,09-02-2018,69.63,Telangana
Hyderabad,12-02-2018,69.1,Telangana
Hyderabad,13-02-2018,68.97,Telangana
Hyderabad,14-02-2018,68.97,Telangana
Hyderabad,15-02-2018,68.77,Telangana
Hyderabad,16-02-2018,68.45,Telangana
Hyderabad,19-02-2018,67.82,Telangana
Hyderabad,20-02-2018,67.65,Telangana
Hyderabad,21-02-2018,67.66,Telangana
Hyderabad,22-02-2018,67.65,Telangana
Hyderabad,23-02-2018,67.57,Telangana
Hyderabad,26-02-2018,67.52,Telangana
Hyderabad,27-02-2018,67.5,Telangana
Hyderabad,28-02-2018,67.5,Telangana
Hyderabad,01-03-2018,67.68,Telangana
Hyderabad,02-03-2018,67.93,Telangana
Hyderabad,05-03-2018,68.38,Telangana
Hyderabad,06-03-2018,68.45,Telangana
Hyderabad,07-03-2018,68.45,Telangana
Hyderabad,08-03-2018,68.4,Telangana
Hyderabad,09-03-2018,68.37,Telangana
Hyderabad,12-03-2018,68.36,Telangana
Hyderabad,13-03-2018,68.33,Telangana
Hyderabad,14-03-2018,68.33,Telangana
Hyderabad,15-03-2018,68.36,Telangana
Hyderabad,16-03-2018,68.29,Telangana
Hyderabad,19-03-2018,68.2,Telangana
Hyderabad,20-03-2018,68.28,Telangana
Hyderabad,22-03-2018,68.37,Telangana
Hyderabad,23-03-2018,68.51,Telangana
Hyderabad,26-03-2018,69.22,Telangana
Hyderabad,27-03-2018,69.33,Telangana
Hyderabad,29-03-2018,69.5,Telangana
Hyderabad,30-03-2018,69.74,Telangana
Hyderabad,02-04-2018,70.31,Telangana
Hyderabad,03-04-2018,70.46,Telangana
Hyderabad,04-04-2018,70.46,Telangana
Hyderabad,05-04-2018,70.5,Telangana
Hyderabad,09-04-2018,70.58,Telangana
Hyderabad,10-04-2018,70.62,Telangana
Hyderabad,12-04-2018,70.58,Telangana
Hyderabad,13-04-2018,70.62,Telangana
Hyderabad,16-04-2018,70.86,Telangana
Hyderabad,19-04-2018,70.95,Telangana
Hyderabad,20-04-2018,71,Telangana
Hyderabad,23-04-2018,71.47,Telangana
Hyderabad,24-04-2018,71.67,Telangana
Hyderabad,14-05-2018,71.93,Telangana
Hyderabad,15-05-2018,72.17,Telangana
Hyderabad,16-05-2018,72.4,Telangana
Hyderabad,17-05-2018,72.64,Telangana
Hyderabad,18-05-2018,71.93,Telangana
Hyderabad,21-05-2018,73.76,Telangana
Hyderabad,22-05-2018,74.04,Telangana
Hyderabad,23-05-2018,74.32,Telangana
Hyderabad,24-05-2018,74.53,Telangana
Hyderabad,25-05-2018,74.77,Telangana
Hyderabad,26-05-2018,74.93,Telangana
Hyderabad,27-05-2018,75.1,Telangana
Hyderabad,28-05-2018,75.22,Telangana
Hyderabad,29-05-2018,75.38,Telangana
Hyderabad,31-05-2018,75.31,Telangana
Hyderabad,01-06-2018,75.26,Telangana
Hyderabad,02-06-2018,75.16,Telangana
Hyderabad,03-06-2018,75.16,Telangana
Hyderabad,04-06-2018,75.01,Telangana
Hyderabad,05-06-2018,74.91,Telangana
Hyderabad,06-06-2018,74.82,Telangana
Hyderabad,07-06-2018,74.74,Telangana
Hyderabad,08-06-2018,74.58,Telangana
Hyderabad,09-06-2018,74.26,Telangana
Hyderabad,10-06-2018,74.06,Telangana
Hyderabad,11-06-2018,73.9,Telangana
Hyderabad,12-06-2018,73.79,Telangana
Hyderabad,15-06-2018,73.79,Telangana
Hyderabad,17-06-2018,73.71,Telangana
Hyderabad,19-06-2018,73.71,Telangana
Hyderabad,21-06-2018,73.6,Telangana
Hyderabad,22-06-2018,73.6,Telangana
Hyderabad,23-06-2018,73.53,Telangana
Hyderabad,24-06-2018,73.45,Telangana
Hyderabad,25-06-2018,73.39,Telangana
Hyderabad,26-06-2018,73.28,Telangana
Hyderabad,05-07-2018,73.41,Telangana
Hyderabad,06-07-2018,73.58,Telangana
Hyderabad,09-07-2018,74.03,Telangana
Hyderabad,10-07-2018,74.2,Telangana
Hyderabad,12-07-2018,74.28,Telangana
Hyderabad,13-07-2018,74.42,Telangana
Hyderabad,16-07-2018,74.47,Telangana
Hyderabad,19-07-2018,74.38,Telangana
Hyderabad,20-07-2018,74.25,Telangana
Hyderabad,23-07-2018,73.88,Telangana
Hyderabad,24-07-2018,73.77,Telangana
Hyderabad,30-07-2018,73.72,Telangana
Hyderabad,31-07-2018,73.8,Telangana
Hyderabad,02-08-2018,73.93,Telangana
Hyderabad,03-08-2018,74.03,Telangana
Hyderabad,06-08-2018,74.49,Telangana
Hyderabad,07-08-2018,74.55,Telangana
Hyderabad,16-08-2018,74.86,Telangana
Hyderabad,17-08-2018,74.94,Telangana
Hyderabad,20-08-2018,75.15,Telangana
Hyderabad,21-08-2018,75.22,Telangana
Hyderabad,24-08-2018,75.3,Telangana
Hyderabad,27-08-2018,75.61,Telangana
Hyderabad,28-08-2018,75.77,Telangana
Hyderabad,29-08-2018,75.92,Telangana
Hyderabad,30-08-2018,76.12,Telangana
Hyderabad,31-08-2018,76.42,Telangana
Hyderabad,03-09-2018,77.48,Telangana
Hyderabad,04-09-2018,77.69,Telangana
Hyderabad,06-09-2018,77.92,Telangana
Hyderabad,07-09-2018,78.48,Telangana
Hyderabad,10-09-2018,79.31,Telangana
Hyderabad,11-09-2018,79.46,Telangana
Hyderabad,12-09-2018,79.46,Telangana
Hyderabad,13-09-2018,79.58,Telangana
Hyderabad,14-09-2018,79.82,Telangana
Hyderabad,15-09-2018,80.08,Telangana
Hyderabad,16-09-2018,80.28,Telangana
Hyderabad,17-09-2018,80.34,Telangana
Hyderabad,18-09-2018,80.44,Telangana
Hyderabad,20-09-2018,80.44,Telangana
Hyderabad,21-09-2018,80.44,Telangana
Hyderabad,23-09-2018,80.55,Telangana
Hyderabad,24-09-2018,80.6,Telangana
Hyderabad,25-09-2018,80.71,Telangana
Hyderabad,27-09-2018,80.84,Telangana
Hyderabad,28-09-2018,81.04,Telangana
Hyderabad,30-09-2018,81.44,Telangana
Hyderabad,01-10-2018,81.75,Telangana
Hyderabad,02-10-2018,81.92,Telangana
Hyderabad,04-10-2018,82.12,Telangana
Hyderabad,05-10-2018,79.4,Telangana
Hyderabad,06-10-2018,79.72,Telangana
Hyderabad,07-10-2018,80.03,Telangana
Hyderabad,08-10-2018,80.35,Telangana
Hyderabad,09-10-2018,80.66,Telangana
Hyderabad,10-10-2018,80.92,Telangana
Hyderabad,11-10-2018,81.22,Telangana
Hyderabad,12-10-2018,81.52,Telangana
Hyderabad,13-10-2018,81.84,Telangana
Hyderabad,14-10-2018,82.04,Telangana
Hyderabad,15-10-2018,82.13,Telangana
Hyderabad,16-10-2018,82.38,Telangana
Hyderabad,18-10-2018,82.26,Telangana
Hyderabad,19-10-2018,82.15,Telangana
Hyderabad,20-10-2018,82.02,Telangana
Hyderabad,22-10-2018,81.54,Telangana
Hyderabad,23-10-2018,81.47,Telangana
Hyderabad,24-10-2018,81.47,Telangana
Hyderabad,25-10-2018,81.41,Telangana
Hyderabad,26-10-2018,81.34,Telangana
Hyderabad,29-10-2018,80.38,Telangana
Hyderabad,30-10-2018,80.31,Telangana
Hyderabad,31-10-2018,80.31,Telangana
Hyderabad,01-11-2018,80.31,Telangana
Hyderabad,02-11-2018,80.18,Telangana
Hyderabad,05-11-2018,79.69,Telangana
Hyderabad,06-11-2018,79.59,Telangana
Hyderabad,12-11-2018,78.76,Telangana
Hyderabad,13-11-2018,78.63,Telangana
Hyderabad,15-11-2018,78.52,Telangana
Hyderabad,16-11-2018,78.35,Telangana
Hyderabad,19-11-2018,77.76,Telangana
Hyderabad,20-11-2018,77.63,Telangana
Hyderabad,21-11-2018,77.63,Telangana
Hyderabad,22-11-2018,77.31,Telangana
Hyderabad,23-11-2018,76.86,Telangana
Hyderabad,26-11-2018,75.48,Telangana
Hyderabad,27-11-2018,75.05,Telangana
Hyderabad,28-11-2018,74.61,Telangana
Hyderabad,29-11-2018,74.22,Telangana
Hyderabad,30-11-2018,73.77,Telangana
Hyderabad,01-12-2018,73.24,Telangana
Hyderabad,02-12-2018,72.87,Telangana
Hyderabad,03-12-2018,72.47,Telangana
Hyderabad,04-12-2018,72.17,Telangana
Hyderabad,05-12-2018,72.17,Telangana
Hyderabad,06-12-2018,71.71,Telangana
Hyderabad,07-12-2018,71.26,Telangana
Hyderabad,10-12-2018,70.47,Telangana
Hyderabad,11-12-2018,70.24,Telangana
Hyderabad,12-12-2018,70.24,Telangana
Hyderabad,13-12-2018,70.24,Telangana
Hyderabad,14-12-2018,70.14,Telangana
Hyderabad,17-12-2018,70.03,Telangana
Hyderabad,18-12-2018,70.11,Telangana
Hyderabad,19-12-2018,70.11,Telangana
Hyderabad,20-12-2018,70.11,Telangana
Hyderabad,21-12-2018,69.95,Telangana
Hyderabad,24-12-2018,69.34,Telangana
Hyderabad,25-12-2018,69.34,Telangana
Hyderabad,26-12-2018,69.34,Telangana
Hyderabad,27-12-2018,69.26,Telangana
Hyderabad,28-12-2018,69.11,Telangana
Hyderabad,31-12-2018,68.28,Telangana
Hyderabad,02-01-2019,68.16,Telangana
Hyderabad,03-01-2019,68.16,Telangana
Hyderabad,04-01-2019,67.92,Telangana
Hyderabad,07-01-2019,67.7,Telangana
Hyderabad,08-01-2019,67.7,Telangana
Hyderabad,09-01-2019,67.7,Telangana
Hyderabad,10-01-2019,68.01,Telangana
Hyderabad,11-01-2019,68.32,Telangana
Hyderabad,14-01-2019,69.81,Telangana
Hyderabad,16-01-2019,70.25,Telangana
Hyderabad,17-01-2019,70.46,Telangana
Hyderabad,18-01-2019,70.67,Telangana
Hyderabad,21-01-2019,71.47,Telangana
Hyderabad,22-01-2019,71.68,Telangana
Hyderabad,23-01-2019,71.68,Telangana
Hyderabad,24-01-2019,71.68,Telangana
Hyderabad,25-01-2019,71.79,Telangana
Hyderabad,28-01-2019,71.79,Telangana
Hyderabad,29-01-2019,71.67,Telangana
Hyderabad,30-01-2019,71.67,Telangana
Hyderabad,31-01-2019,71.58,Telangana
Hyderabad,01-02-2019,71.39,Telangana
Hyderabad,05-02-2019,71.17,Telangana
Hyderabad,06-02-2019,71.17,Telangana
Hyderabad,07-02-2019,71.22,Telangana
Hyderabad,08-02-2019,71.22,Telangana
Hyderabad,11-02-2019,71.29,Telangana
Hyderabad,12-02-2019,71.29,Telangana
Hyderabad,13-02-2019,71.29,Telangana
Hyderabad,14-02-2019,71.34,Telangana
Hyderabad,15-02-2019,71.41,Telangana
Hyderabad,18-02-2019,71.82,Telangana
Hyderabad,19-02-2019,71.9,Telangana
Hyderabad,20-02-2019,71.9,Telangana
Hyderabad,22-02-2019,72.23,Telangana
Hyderabad,25-02-2019,72.58,Telangana
Hyderabad,26-02-2019,72.71,Telangana
Hyderabad,27-02-2019,72.71,Telangana
Hyderabad,28-02-2019,72.8,Telangana
Hyderabad,01-03-2019,72.95,Telangana
Hyderabad,04-03-2019,73.41,Telangana
Hyderabad,05-03-2019,73.52,Telangana
Hyderabad,06-03-2019,73.52,Telangana
Hyderabad,07-03-2019,73.52,Telangana
Hyderabad,08-03-2019,73.41,Telangana
Hyderabad,11-03-2019,73.3,Telangana
Hyderabad,12-03-2019,73.23,Telangana
Hyderabad,13-03-2019,73.23,Telangana
Hyderabad,14-03-2019,73.17,Telangana
Hyderabad,15-03-2019,73.06,Telangana
Hyderabad,18-03-2019,72.73,Telangana
Hyderabad,19-03-2019,72.61,Telangana
Hyderabad,20-03-2019,72.61,Telangana
Hyderabad,21-03-2019,72.52,Telangana
Hyderabad,22-03-2019,72.44,Telangana
Hyderabad,23-03-2019,72.39,Telangana
Hyderabad,24-03-2019,72.39,Telangana
Hyderabad,25-03-2019,72.27,Telangana
Hyderabad,26-03-2019,72.27,Telangana
Hyderabad,27-03-2019,72.27,Telangana
Hyderabad,28-03-2019,72.16,Telangana
Hyderabad,29-03-2019,72.06,Telangana
Hyderabad,01-04-2019,71.86,Telangana
Hyderabad,02-04-2019,71.86,Telangana
Hyderabad,03-04-2019,71.86,Telangana
Hyderabad,04-04-2019,71.91,Telangana
Hyderabad,05-04-2019,71.91,Telangana
Hyderabad,08-04-2019,71.88,Telangana
Hyderabad,09-04-2019,71.88,Telangana
Hyderabad,10-04-2019,71.88,Telangana
Hyderabad,11-04-2019,71.88,Telangana
Hyderabad,12-04-2019,71.97,Telangana
Hyderabad,15-04-2019,72.05,Telangana
Hyderabad,16-04-2019,72.1,Telangana
Hyderabad,17-04-2019,72.1,Telangana
Hyderabad,18-04-2019,72.1,Telangana
Hyderabad,19-04-2019,72.1,Telangana
Hyderabad,20-04-2019,72.19,Telangana
Hyderabad,21-04-2019,72.19,Telangana
Hyderabad,22-04-2019,72.26,Telangana
Hyderabad,23-04-2019,72.26,Telangana
Hyderabad,24-04-2019,72.26,Telangana
Hyderabad,25-04-2019,72.35,Telangana
Hyderabad,26-04-2019,72.43,Telangana
Hyderabad,27-04-2019,72.43,Telangana
Hyderabad,28-04-2019,72.43,Telangana
Hyderabad,29-04-2019,72.48,Telangana
Hyderabad,30-04-2019,72.53,Telangana
Hyderabad,02-05-2019,72.47,Telangana
Hyderabad,03-05-2019,72.47,Telangana
Hyderabad,04-05-2019,72.5,Telangana
Hyderabad,05-05-2019,72.44,Telangana
Hyderabad,06-05-2019,72.44,Telangana
Hyderabad,07-05-2019,72.44,Telangana
Hyderabad,08-05-2019,72.44,Telangana
Hyderabad,09-05-2019,72.36,Telangana
Hyderabad,10-05-2019,72.26,Telangana
Hyderabad,11-05-2019,72.06,Telangana
Hyderabad,12-05-2019,71.87,Telangana
Hyderabad,13-05-2019,71.73,Telangana
Hyderabad,14-05-2019,71.6,Telangana
Hyderabad,15-05-2019,71.6,Telangana
Hyderabad,16-05-2019,71.66,Telangana
Hyderabad,17-05-2019,71.71,Telangana
Hyderabad,18-05-2019,71.71,Telangana
Hyderabad,19-05-2019,71.71,Telangana
Hyderabad,20-05-2019,71.87,Telangana
Hyderabad,21-05-2019,71.87,Telangana
Hyderabad,22-05-2019,71.97,Telangana
Hyderabad,23-05-2019,72.07,Telangana
Hyderabad,24-05-2019,72.24,Telangana
Hyderabad,24-05-2019,72.24,Telangana
Hyderabad,25-05-2019,72.37,Telangana
Hyderabad,27-05-2019,72.45,Telangana
Hyderabad,28-05-2019,72.5,Telangana
Hyderabad,29-05-2019,72.5,Telangana
Hyderabad,30-05-2019,72.44,Telangana
Hyderabad,31-05-2019,72.31,Telangana
Hyderabad,01-06-2019,72.29,Telangana
Hyderabad,02-06-2019,72.08,Telangana
Hyderabad,02-06-2019,72.08,Telangana
Hyderabad,03-06-2019,71.64,Telangana
Hyderabad,04-06-2019,71.42,Telangana
Hyderabad,05-06-2019,71.42,Telangana
Hyderabad,06-06-2019,71.05,Telangana
Hyderabad,07-06-2019,70.71,Telangana
Hyderabad,07-06-2019,70.71,Telangana
Hyderabad,07-06-2019,70.71,Telangana
Hyderabad,11-06-2019,70.15,Telangana
Hyderabad,11-06-2019,70.15,Telangana
Hyderabad,12-06-2019,70.15,Telangana
Hyderabad,14-06-2019,69.91,Telangana
Hyderabad,15-06-2019,69.65,Telangana
Hyderabad,16-06-2019,69.55,Telangana
Hyderabad,16-06-2019,69.55,Telangana
Hyderabad,18-06-2019,69.55,Telangana
Hyderabad,19-06-2019,69.55,Telangana
Hyderabad,20-06-2019,69.49,Telangana
Hyderabad,21-06-2019,69.49,Telangana
Hyderabad,21-06-2019,69.49,Telangana
Hyderabad,22-06-2019,69.49,Telangana
Hyderabad,22-06-2019,69.49,Telangana
Hyderabad,25-06-2019,69.62,Telangana
Hyderabad,25-06-2019,69.62,Telangana
Hyderabad,27-06-2019,69.67,Telangana
Hyderabad,28-06-2019,69.74,Telangana
Hyderabad,28-06-2019,69.74,Telangana
Hyderabad,30-06-2019,69.93,Telangana
Hyderabad,01-07-2019,70.05,Telangana
Hyderabad,02-07-2019,70.11,Telangana
Hyderabad,03-07-2019,70.11,Telangana
Hyderabad,04-07-2019,70.11,Telangana
Hyderabad,05-07-2019,70.11,Telangana
Hyderabad,06-07-2019,70.11,Telangana
Hyderabad,07-07-2019,72.67,Telangana
Hyderabad,07-07-2019,72.67,Telangana
Hyderabad,08-07-2019,72.57,Telangana
Hyderabad,09-07-2019,72.46,Telangana
Hyderabad,10-07-2019,72.46,Telangana
Hyderabad,11-07-2019,72.3,Telangana
Hyderabad,13-07-2019,72.19,Telangana
Hyderabad,13-07-2019,72.19,Telangana
Hyderabad,15-07-2019,72.19,Telangana
Hyderabad,16-07-2019,72.19,Telangana
Hyderabad,17-07-2019,72.19,Telangana
Hyderabad,18-07-2019,72.19,Telangana
Hyderabad,19-07-2019,72.19,Telangana
Hyderabad,20-07-2019,72.19,Telangana
Hyderabad,20-07-2019,72.19,Telangana
Hyderabad,20-07-2019,72.19,Telangana
Hyderabad,22-07-2019,72.19,Telangana
Hyderabad,24-07-2019,72.19,Telangana
Hyderabad,24-07-2019,72.19,Telangana
Hyderabad,25-07-2019,72.12,Telangana
Hyderabad,26-07-2019,72.12,Telangana
Hyderabad,27-07-2019,72.12,Telangana
Hyderabad,29-07-2019,72,Telangana
Hyderabad,30-07-2019,71.93,Telangana
Hyderabad,31-07-2019,71.93,Telangana
Hyderabad,01-08-2019,71.93,Telangana
Hyderabad,02-08-2019,71.93,Telangana
Hyderabad,03-08-2019,71.93,Telangana
Hyderabad,04-08-2019,71.88,Telangana
Hyderabad,05-08-2019,71.88,Telangana
Hyderabad,06-08-2019,71.88,Telangana
Hyderabad,07-08-2019,71.88,Telangana
Hyderabad,08-08-2019,71.76,Telangana
Hyderabad,09-08-2019,71.62,Telangana
Hyderabad,12-08-2019,71.27,Telangana
Hyderabad,12-08-2019,71.27,Telangana
Hyderabad,13-08-2019,71.27,Telangana
Hyderabad,14-08-2019,71.27,Telangana
Hyderabad,15-08-2019,71.27,Telangana
Hyderabad,16-08-2019,71.27,Telangana
Hyderabad,17-08-2019,71.22,Telangana
Hyderabad,18-08-2019,71.08,Telangana
Hyderabad,19-08-2019,71,Telangana
Hyderabad,20-08-2019,70.92,Telangana
Hyderabad,21-08-2019,70.92,Telangana
Hyderabad,22-08-2019,70.92,Telangana
Hyderabad,23-08-2019,70.92,Telangana
Hyderabad,24-08-2019,70.98,Telangana
Hyderabad,25-08-2019,71.08,Telangana
Hyderabad,26-08-2019,71.18,Telangana
Hyderabad,27-08-2019,71.18,Telangana
Hyderabad,27-08-2019,71.18,Telangana
Hyderabad,28-08-2019,71.18,Telangana
Hyderabad,29-08-2019,71.13,Telangana
Hyderabad,30-08-2019,71.07,Telangana
Hyderabad,31-08-2019,71.07,Telangana
Hyderabad,01-09-2019,71.07,Telangana
Hyderabad,02-09-2019,71.07,Telangana
Hyderabad,03-09-2019,71.07,Telangana
Hyderabad,04-09-2019,71.07,Telangana
Hyderabad,05-09-2019,71.05,Telangana
Hyderabad,06-09-2019,70.99,Telangana
Hyderabad,07-09-2019,70.93,Telangana
Hyderabad,08-09-2019,70.93,Telangana
Hyderabad,09-09-2019,70.93,Telangana
Hyderabad,10-09-2019,70.99,Telangana
Hyderabad,11-09-2019,70.99,Telangana
Hyderabad,12-09-2019,71.04,Telangana
Hyderabad,13-09-2019,71.14,Telangana
Hyderabad,14-09-2019,71.24,Telangana
Hyderabad,15-09-2019,71.3,Telangana
Hyderabad,16-09-2019,71.3,Telangana
Hyderabad,17-09-2019,71.46,Telangana
Hyderabad,18-09-2019,71.73,Telangana
Hyderabad,19-09-2019,71.93,Telangana
Hyderabad,20-09-2019,72.24,Telangana
Hyderabad,21-09-2019,72.5,Telangana
Hyderabad,22-09-2019,72.73,Telangana
Hyderabad,23-09-2019,72.93,Telangana
Hyderabad,24-09-2019,73.08,Telangana
Hyderabad,25-09-2019,73.08,Telangana
Hyderabad,26-09-2019,73.16,Telangana
Hyderabad,27-09-2019,73.27,Telangana
Hyderabad,28-09-2019,73.27,Telangana
Hyderabad,29-09-2019,73.27,Telangana
Hyderabad,30-09-2019,73.37,Telangana
Hyderabad,01-10-2019,73.57,Telangana
Hyderabad,02-10-2019,73.57,Telangana
Hyderabad,03-10-2019,73.5,Telangana
Hyderabad,04-10-2019,73.41,Telangana
Hyderabad,05-10-2019,73.2,Telangana
Hyderabad,07-10-2019,72.94,Telangana
Hyderabad,08-10-2019,72.83,Telangana
Hyderabad,09-10-2019,72.83,Telangana
Hyderabad,10-10-2019,72.76,Telangana
Hyderabad,11-10-2019,72.6,Telangana
Hyderabad,12-10-2019,72.45,Telangana
Hyderabad,13-10-2019,72.45,Telangana
Hyderabad,14-10-2019,72.45,Telangana
Hyderabad,15-10-2019,72.4,Telangana
Hyderabad,16-10-2019,72.4,Telangana
Hyderabad,17-10-2019,72.4,Telangana
Hyderabad,18-10-2019,72.3,Telangana
Hyderabad,19-10-2019,72.21,Telangana
Hyderabad,20-10-2019,72.13,Telangana
Hyderabad,21-10-2019,72.13,Telangana
Hyderabad,22-10-2019,72.07,Telangana
Hyderabad,23-10-2019,72.07,Telangana
Hyderabad,24-10-2019,72.01,Telangana
Hyderabad,25-10-2019,71.95,Telangana
Hyderabad,26-10-2019,71.89,Telangana
Hyderabad,27-10-2019,71.89,Telangana
Hyderabad,28-10-2019,71.89,Telangana
Hyderabad,29-10-2019,71.78,Telangana
Hyderabad,30-10-2019,71.78,Telangana
Hyderabad,31-10-2019,71.78,Telangana
Hyderabad,01-11-2019,71.67,Telangana
Hyderabad,02-11-2019,71.67,Telangana
Hyderabad,03-11-2019,71.67,Telangana
Hyderabad,04-11-2019,71.62,Telangana
Hyderabad,05-11-2019,71.62,Telangana
Hyderabad,06-11-2019,71.62,Telangana
Hyderabad,07-11-2019,71.62,Telangana
Hyderabad,08-11-2019,71.71,Telangana
Hyderabad,09-11-2019,71.79,Telangana
Hyderabad,10-11-2019,71.79,Telangana
Hyderabad,11-11-2019,71.73,Telangana
Hyderabad,12-11-2019,71.73,Telangana
Hyderabad,13-11-2019,71.66,Telangana
Hyderabad,14-11-2019,71.66,Telangana
Hyderabad,15-11-2019,71.66,Telangana
Hyderabad,16-11-2019,71.66,Telangana
Hyderabad,17-11-2019,71.66,Telangana
Hyderabad,18-11-2019,71.66,Telangana
Hyderabad,19-11-2019,71.71,Telangana
Hyderabad,20-11-2019,71.71,Telangana
Hyderabad,21-11-2019,71.71,Telangana
Hyderabad,22-11-2019,71.71,Telangana
Hyderabad,25-11-2019,71.59,Telangana
Hyderabad,26-11-2019,71.59,Telangana
Hyderabad,27-11-2019,71.59,Telangana
Hyderabad,28-11-2019,71.59,Telangana
Hyderabad,29-11-2019,71.65,Telangana
Hyderabad,30-11-2019,71.65,Telangana
Hyderabad,01-12-2019,71.65,Telangana
Hyderabad,02-12-2019,71.65,Telangana
Hyderabad,03-12-2019,71.65,Telangana
Hyderabad,04-12-2019,71.65,Telangana
Hyderabad,05-12-2019,71.65,Telangana
Hyderabad,06-12-2019,71.65,Telangana
Hyderabad,08-12-2019,71.84,Telangana
Hyderabad,09-12-2019,71.94,Telangana
Hyderabad,10-12-2019,71.94,Telangana
Hyderabad,11-12-2019,71.97,Telangana
Hyderabad,12-12-2019,71.97,Telangana
Hyderabad,13-12-2019,71.97,Telangana
Hyderabad,14-12-2019,71.97,Telangana
Hyderabad,15-12-2019,71.97,Telangana
Hyderabad,16-12-2019,71.97,Telangana
Hyderabad,17-12-2019,71.97,Telangana
Hyderabad,18-12-2019,71.97,Telangana
Hyderabad,19-12-2019,72.13,Telangana
Hyderabad,20-12-2019,72.3,Telangana
Hyderabad,21-12-2019,72.51,Telangana
Hyderabad,22-12-2019,72.73,Telangana
Hyderabad,23-12-2019,72.95,Telangana
Hyderabad,24-12-2019,73,Telangana
Hyderabad,25-12-2019,73,Telangana
Hyderabad,26-12-2019,73,Telangana
Hyderabad,27-12-2019,73.27,Telangana
Hyderabad,28-12-2019,73.46,Telangana
Hyderabad,29-12-2019,73.67,Telangana
Hyderabad,30-12-2019,73.86,Telangana
Hyderabad,31-12-2019,74.06,Telangana
Hyderabad,01-01-2020,74.06,Telangana
Hyderabad,02-01-2020,74.23,Telangana
Hyderabad,03-01-2020,74.39,Telangana
Hyderabad,04-01-2020,74.54,Telangana
Hyderabad,05-01-2020,74.67,Telangana
Hyderabad,06-01-2020,74.86,Telangana
Hyderabad,07-01-2020,74.96,Telangana
Hyderabad,08-01-2020,74.96,Telangana
Hyderabad,09-01-2020,75.14,Telangana
Hyderabad,10-01-2020,75.26,Telangana
Hyderabad,11-01-2020,75.39,Telangana
Hyderabad,12-01-2020,75.34,Telangana
Hyderabad,13-01-2020,75.27,Telangana
Hyderabad,14-01-2020,75.27,Telangana
Hyderabad,15-01-2020,75.27,Telangana
Hyderabad,16-01-2020,75.12,Telangana
Hyderabad,17-01-2020,74.96,Telangana
Hyderabad,18-01-2020,74.78,Telangana
Hyderabad,19-01-2020,74.61,Telangana
Hyderabad,20-01-2020,74.4,Telangana
Hyderabad,21-01-2020,74.18,Telangana
Hyderabad,22-01-2020,74.18,Telangana
Hyderabad,23-01-2020,73.98,Telangana
Hyderabad,24-01-2020,73.72,Telangana
Hyderabad,25-01-2020,73.72,Telangana
Hyderabad,26-01-2020,73.12,Telangana
Hyderabad,27-01-2020,72.72,Telangana
Hyderabad,28-01-2020,72.58,Telangana
Hyderabad,29-01-2020,72.58,Telangana
Hyderabad,30-01-2020,72.36,Telangana
Hyderabad,30-01-2020,72.36,Telangana
